country,year,coal_electricity
Thailand,2015,32.34
Thailand,2016,36.71
Thailand,2017,36.82
Thailand,2018,36.74
Thailand,2019,36.68
Thailand,2020,37.44
Thailand,2021,38.34
Thailand,2022,37.79
Turkey,1985,15.028
Turkey,1986,19.437
Turkey,1987,17.653
Turkey,1988,12.487
Turkey,1989,20.27
Turkey,1990,20.18
Turkey,1991,21.56
Turkey,1992,24.51
Turkey,1993,23.7
Turkey,1994,28.19
Turkey,1995,27.41
Turkey,1996,29.72
Turkey,1997,32.91
Turkey,1998,35.03
Turkey,1999,36.22
Turkey,2000,37.33
Turkey,2001,37.74
Turkey,2002,31.43
Turkey,2003,31.42
Turkey,2004,33.57
Turkey,2005,42.2
Turkey,2006,45.61
Turkey,2007,52.33
Turkey,2008,56.38
Turkey,2009,54.23
Turkey,2010,53.37
Turkey,2011,64.59
Turkey,2012,66.33
Turkey,2013,61.92
Turkey,2014,74.29
Turkey,2015,74.18
Turkey,2016,90.39
Turkey,2017,95.38
Turkey,2018,111.36
Turkey,2019,111.17
Turkey,2020,104.02
Turkey,2021,101.61
Turkey,2022,111.08
Ukraine,1985,111.906
Ukraine,1986,118.016
Ukraine,1987,119.17
Ukraine,1988,114.751
Ukraine,1989,117.649
Ukraine,1990,111.93
Ukraine,1991,104.68
Ukraine,1992,103.94
Ukraine,1993,85.81
Ukraine,1994,75.39
Ukraine,1995,68.61
Ukraine,1996,54.82
Ukraine,1997,53.72
Ukraine,1998,48.83
Ukraine,1999,52.55
Ukraine,2000,50.26
Ukraine,2001,51.98
Ukraine,2002,53.5
Ukraine,2003,53.52
Ukraine,2004,43.97
Ukraine,2005,46.22
Ukraine,2006,61.8
Ukraine,2007,68.06
Ukraine,2008,68.38
Ukraine,2009,62.97
Ukraine,2010,67.3
Ukraine,2011,74.14
Ukraine,2012,79.97
Ukraine,2013,80.13
Ukraine,2014,69.54
Ukraine,2015,55.34
Ukraine,2016,59.6
Ukraine,2017,47.82
Ukraine,2018,47.71
Ukraine,2019,44.6
Ukraine,2020,38.63
Ukraine,2021,36.13
Ukraine,2022,26.15
United Kingdom,1985,177.163
United Kingdom,1986,201.361
United Kingdom,1987,209.924
United Kingdom,1988,203.374
United Kingdom,1989,199.938
United Kingdom,1990,204.66
United Kingdom,1991,209.53
United Kingdom,1992,192.62
United Kingdom,1993,169.78
United Kingdom,1994,160.03
United Kingdom,1995,153.84
United Kingdom,1996,145.22
United Kingdom,1997,119.72
United Kingdom,1998,122.97
United Kingdom,1999,106.18
United Kingdom,2000,119.95
United Kingdom,2001,131.46
United Kingdom,2002,124.28
United Kingdom,2003,138.46
United Kingdom,2004,131.79
United Kingdom,2005,134.64
United Kingdom,2006,148.85
United Kingdom,2007,135.94
United Kingdom,2008,124.38
United Kingdom,2009,103.04
United Kingdom,2010,107.59
United Kingdom,2011,108.44
United Kingdom,2012,142.79
United Kingdom,2013,130.26
United Kingdom,2014,100.24
United Kingdom,2015,75.88
United Kingdom,2016,30.67
United Kingdom,2017,22.53
United Kingdom,2018,16.83
United Kingdom,2019,6.92
United Kingdom,2020,5.49
United Kingdom,2021,6.51
United Kingdom,2022,5.57
United States,1985,1507.665
United States,1986,1490.141
United States,1987,1573.958
United States,1988,1656.616
United States,1989,1711.443
United States,1990,1725.155
United States,1991,1722.536
United States,1992,1757.501
United States,1993,1831.211
United States,1994,1832.272
United States,1995,1853.007
United States,1996,1945.754
United States,1997,1998.243
United States,1998,2029.041
United States,1999,2037.863
United States,2000,1966.27
United States,2001,1903.96
United States,2002,1933.13
United States,2003,1973.74
United States,2004,1978.3
United States,2005,2012.87
United States,2006,1990.51
United States,2007,2016.46
United States,2008,1985.8
United States,2009,1755.9
United States,2010,1847.29
United States,2011,1733.43
United States,2012,1514.04
United States,2013,1581.11
United States,2014,1581.71
United States,2015,1352.4
United States,2016,1239.15
United States,2017,1205.84
United States,2018,1149.49
United States,2019,964.96
United States,2020,773.39
United States,2021,898.0
United States,2022,831.51
Upper-middle-income countries,1985,623.226
Upper-middle-income countries,1986,680.547
Upper-middle-income countries,1987,734.594
Upper-middle-income countries,1988,765.332
Upper-middle-income countries,1989,815.555
Upper-middle-income countries,1990,863.421
Upper-middle-income countries,1991,925.191
Upper-middle-income countries,1992,996.575
Upper-middle-income countries,1993,1017.691
Upper-middle-income countries,1994,1140.448
Upper-middle-income countries,1995,1193.769
Upper-middle-income countries,1996,1290.501
Upper-middle-income countries,1997,1337.068
Upper-middle-income countries,1998,1361.442
Upper-middle-income countries,1999,1440.359
Upper-middle-income countries,2000,1589.85
Upper-middle-income countries,2001,1670.49
Upper-middle-income countries,2002,1825.74
Upper-middle-income countries,2003,2099.1
Upper-middle-income countries,2004,2313.48
Upper-middle-income countries,2005,2597.27
Upper-middle-income countries,2006,2948.35
Upper-middle-income countries,2007,3330.77
Upper-middle-income countries,2008,3409.38
Upper-middle-income countries,2009,3575.94
Upper-middle-income countries,2010,3935.25
Upper-middle-income countries,2011,4423.79
Upper-middle-income countries,2012,4480.1
Upper-middle-income countries,2013,4800.09
Upper-middle-income countries,2014,4934.76
Upper-middle-income countries,2015,4788.22
Upper-middle-income countries,2016,4931.91
Upper-middle-income countries,2017,5212.76
Upper-middle-income countries,2018,5575.55
Upper-middle-income countries,2019,5674.41
Upper-middle-income countries,2020,5697.8
Upper-middle-income countries,2021,6098.63
Upper-middle-income countries,2022,6129.28
Uzbekistan,2000,9.78
Uzbekistan,2001,9.92
Uzbekistan,2002,10.3
Uzbekistan,2003,9.97
Uzbekistan,2004,9.77
Uzbekistan,2005,8.98
Uzbekistan,2006,9.24
Uzbekistan,2007,9.42
Uzbekistan,2008,8.42
Uzbekistan,2009,8.99
Uzbekistan,2010,9.69
Uzbekistan,2011,10.43
Uzbekistan,2012,9.83
Uzbekistan,2013,10.37
Uzbekistan,2014,10.54
Uzbekistan,2015,10.39
Uzbekistan,2016,9.98
Uzbekistan,2017,9.81
Uzbekistan,2018,10.58
Uzbekistan,2019,10.22
Uzbekistan,2020,8.73
Uzbekistan,2021,9.12
Vietnam,1985,2.304
Vietnam,1986,2.657
Vietnam,1987,3.065
Vietnam,1988,3.44
Vietnam,1989,2.726
Vietnam,1990,2.001
Vietnam,1991,1.366
Vietnam,1992,0.851
Vietnam,1993,0.637
Vietnam,1994,1.071
Vietnam,1995,2.023
Vietnam,1996,2.376
Vietnam,1997,3.325
Vietnam,1998,3.48
Vietnam,1999,2.915
Vietnam,2000,3.13
Vietnam,2001,3.22
Vietnam,2002,4.88
Vietnam,2003,7.24
Vietnam,2004,7.17
Vietnam,2005,11.01
Vietnam,2006,12.23
Vietnam,2007,12.36
Vietnam,2008,12.29
Vietnam,2009,12.45
Vietnam,2010,15.88
Vietnam,2011,19.94
Vietnam,2012,21.25
Vietnam,2013,24.02
Vietnam,2014,34.87
Vietnam,2015,52.71
Vietnam,2016,63.97
Vietnam,2017,62.61
Vietnam,2018,83.85
Vietnam,2019,111.18
Vietnam,2020,114.76
Vietnam,2021,114.16
Vietnam,2022,100.78
World,1985,3748.385
World,1986,3839.01
World,1987,4058.077
World,1988,4200.674
World,1989,4376.982
World,1990,4460.242
World,1991,4557.066
World,1992,4649.917
World,1993,4727.899
World,1994,4891.904
World,1995,5038.932
World,1996,5279.661
World,1997,5395.626
World,1998,5511.293
World,1999,5630.859
World,2000,5761.28
World,2001,5842.79
World,2002,6092.71
World,2003,6519.09
World,2004,6744.75
World,2005,7110.7
World,2006,7505.8
World,2007,7992.31
World,2008,8014.44
World,2009,7890.11
World,2010,8405.11
World,2011,8863.52
World,2012,8914.46
World,2013,9373.5
World,2014,9552.06
World,2015,9226.71
World,2016,9271.35
World,2017,9560.2
World,2018,9941.71
World,2019,9728.73
World,2020,9344.19
World,2021,10094.77
World,2022,10212.22
Zambia,2000,0.0
Zambia,2001,0.0
Zambia,2002,0.0
Zambia,2003,0.0
Zambia,2004,0.0
Zambia,2005,0.0
Zambia,2006,0.0
Zambia,2007,0.0
Zambia,2008,0.0
Zambia,2009,0.0
Zambia,2010,0.0
Zambia,2011,0.0
Zambia,2012,0.0
Zambia,2013,0.0
Zambia,2014,0.0
Zambia,2015,0.06
Zambia,2016,0.46
Zambia,2017,1.12
Zambia,2018,1.41
Zambia,2019,1.29
Zambia,2020,1.26
Zambia,2021,0.87
Zimbabwe,2000,3.3
Zimbabwe,2001,4.33
Zimbabwe,2002,4.12
Zimbabwe,2003,2.98
Zimbabwe,2004,3.63
Zimbabwe,2005,3.84
Zimbabwe,2006,2.23
Zimbabwe,2007,1.86
Zimbabwe,2008,1.6
Zimbabwe,2009,1.57
Zimbabwe,2010,2.49
Zimbabwe,2011,3.39
Zimbabwe,2012,3.22
Zimbabwe,2013,3.86
Zimbabwe,2014,3.88
Zimbabwe,2015,3.98
Zimbabwe,2016,3.46
Zimbabwe,2017,3.02
Zimbabwe,2018,3.69
Zimbabwe,2019,3.62
Zimbabwe,2020,3.36
Zimbabwe,2021,3.57
